,samsun\1,samsun\10,samsun\11,samsun\12,samsun\13,samsun\14,samsun\15,samsun\16,samsun\17,samsun\18,samsun\19,samsun\2,samsun\20,samsun\21,samsun\22,samsun\23,samsun\24,samsun\25,samsun\26,samsun\27,samsun\28,samsun\29,samsun\3,samsun\30,samsun\31,samsun\32,samsun\33,samsun\34,samsun\35,samsun\36,samsun\37,samsun\38,samsun\39,samsun\4,samsun\40,samsun\41,samsun\42,samsun\43,samsun\44,samsun\45,samsun\46,samsun\47,samsun\48,samsun\49,samsun\5,samsun\50,samsun\6,samsun\7,samsun\8,samsun\9
366.0407245811274,99.83290508294914,108.91954972706003,105.30612888796809,96.1894107918675,97.28797004730647,107.18682948938049,96.78158748836098,97.07806774868389,130.36188805581543,113.59232439517532,103.87217514410834,106.74535837678695,101.94603894890227,98.50886370818708,103.14819217533602,111.72343940068001,108.52042531978704,108.69666813554335,104.88113292304921,110.71985311778629,101.60188702069702,92.30173450563612,102.65127755983809,109.2721688724954,108.00389800042413,103.7697375739783,106.73586767559301,112.20694648264947,109.9387882249681,97.851298863228,106.44492233918398,94.78505555646831,109.48777036240745,101.72097758837823,113.45152310194041,101.88094596395922,106.45449689188943,104.12206158877576,102.09629598146373,100.60810161023134,98.60665241912368,103.9752963192528,107.04113661858635,114.47537811782385,100.47506043081171,108.39148511831252,94.77130437048307,105.04524800174228,99.72089831799163,97.19485765216835
366.10683281347997,100.65950522597207,107.54206936400622,111.59856379181724,104.86693485312158,103.2797175680698,110.07964721282283,96.33858141687486,98.80052257969665,127.3484220769268,105.94695898697341,109.65707195590717,94.14181745492752,98.58893319306401,101.19482310096105,109.55378879151706,100.35891871507343,106.28204402092302,108.43881045670967,100.92109371473383,104.004678409321,104.70122184472098,100.15228758107068,100.92903640588592,100.18050348096897,101.28859392211632,106.86907067008109,106.21945259164872,109.10747177046831,109.93870315237412,99.91744518657624,97.9743451159359,102.87864130980547,119.61391901008854,104.61344363580369,113.19369648787426,112.41967941247592,103.35532711661021,104.81071590395362,101.06352098908485,113.00538504212729,111.26205771522322,101.08251252314248,112.37961817617992,111.58237659954742,105.46798072495501,106.58373455302589,105.3084098984386,103.75410670275934,108.39868589480614,105.25199825851311
366.1729347990394,103.5518915527626,99.10578442002235,104.17907939350408,106.72709964815317,99.76738228895076,102.2279623602799,106.66916561176892,98.45561489301251,125.88356714348197,106.566846787103,102.42500588356333,92.69593854844015,110.98587727259692,92.10401321830616,104.59517117651517,94.5738654688545,102.49390595271306,111.02126859764621,106.08680061055769,105.38229173105759,98.3303557930305,105.7310327968881,110.57099151234496,103.89985880893819,120.66068982025854,98.77679493872256,104.92798253711936,110.48533757009443,110.97196714422792,105.28939836065724,101.89916157445137,96.16266988237597,109.69477808652717,106.67980270085882,113.70981173473412,107.66565219886498,104.7332822546045,98.44050232188864,101.47641762251826,100.60773580668688,102.73849146829728,102.3217003425975,101.35941367127538,111.16953397390125,104.60752202958459,111.49199732677228,101.17704482897669,105.82040511330516,108.60503068965416,102.77277584863991
366.23903053780526,104.17188408572638,109.09248765096599,109.62670105284798,104.24706858328038,99.35402300572844,101.81469926030238,102.24156933014619,100.34964747120625,125.79701349014664,102.02117339055074,100.77237541242971,98.06748617004895,112.01900980261443,105.32727855659589,98.60302608201569,114.61629487597807,99.56719300752695,104.04757709255763,99.54397082690036,102.6272715076481,97.12518225858695,109.65735597906144,107.81631229903189,108.03240235793297,96.12369697880739,97.91587975117551,109.31887552723921,110.31317594259598,104.98009441290728,103.63657403083008,112.64396356798946,98.05733790649946,108.86839740864096,100.48114633081613,103.3782307343303,110.76520354523893,112.48151173962998,102.22807739628304,100.44356191768209,107.66727739005047,102.09275284432141,101.28859245281026,104.28603385843955,110.96259817889181,104.77933964540021,109.68290488776796,102.82893304994172,106.0784478258789,111.91115902781485,100.49989104832005
366.3051200297777,108.71757217338015,107.02575336551723,101.83109250495372,97.84226097241233,98.52746910679276,107.80728226993035,101.94631823481424,103.62079042719859,128.03748292350735,99.74840496977227,107.17757544820142,105.91928185719708,112.27726150138528,102.64123849290111,108.1072049135712,99.73926331526857,101.11693951315806,109.98785230646199,97.4773625987798,101.25022315129026,105.90618903304795,103.66475816928917,110.57114965434924,109.89165767340162,105.42102467945531,108.76296159775039,108.02777691414907,106.00810944275402,100.64052097378517,108.38906546692901,108.71762333239606,99.95060671522185,102.256229141278,94.28277600880547,111.38533731032956,101.67386779476531,111.79272015164416,107.73837726456641,103.12963541893733,106.2897554825762,104.93474761065161,106.24832742640668,106.00795274498756,98.9783473042257,103.91855269492292,108.64960705664943,106.54810912975827,103.75433023679626,101.78660903126018,102.35993926593366
366.3712032749568,101.48589575374841,101.3434596975959,100.61024503730351,101.14802917531873,90.26374706623986,106.15350142533858,97.8138229854128,101.55465012339191,125.71206119415507,106.98041489588033,97.87991081332379,104.67912955586344,99.88007776439417,95.41041347563377,104.18147454455348,112.75720760780976,101.46068373617551,104.30630286892067,105.57005430202578,99.01137635564521,101.60197887828836,105.31831041788382,101.6173404733135,104.7261958557879,101.03054593299596,98.94918741362484,98.7294532852939,98.9487186721844,101.26110557226063,100.53742026712212,96.73381924497077,94.61325056964564,108.66157558963309,106.4730489265218,108.80258405799546,102.7070983933457,105.76581198528267,107.73769695487664,103.54349485796247,111.45547928007555,107.64590561858073,96.74360082641886,101.53143589039242,112.40929227851731,113.21669790333118,106.58333256864854,104.06880788166215,102.72148078384801,103.43934725415211,98.64034315954723
366.43728027334254,107.89120173615211,110.9861640244247,107.18441766662973,97.63561505119019,102.04038048446209,95.20319131209632,92.94419369073898,100.00516633755325,127.34664706125541,99.74852004846437,106.14446070076524,99.92681819333194,112.2774074868977,97.47590672152805,108.93394247209297,105.73100503264307,109.55376435815982,100.69002540658876,102.29838420402331,101.42161005442942,107.97276026863896,105.9375698577863,101.61764275295563,108.85841756615866,103.35554281088503,95.16105245172027,106.7360579533921,100.15406888900577,108.9056856718995,97.02503570110125,101.9005538178138,105.1162783537364,102.66927364227527,95.72902650376574,106.99447330381209,109.11218234166981,101.28870712972764,103.6053116841856,99.61709427444923,109.90615577105626,108.67898946808351,104.59476233979194,102.56483828774661,109.72369334908824,102.54122016643397,108.39174348288155,101.17600115948397,102.46264985657659,106.3320538155348,99.4669012481173
366.50335102493483,102.31228332109518,97.55566184291553,106.62090256244561,98.04873781695623,107.20559722653459,106.1535186205518,94.27243360213211,97.59552910723465,123.12935408337798,109.04684264124114,97.87971500373361,108.19219875494682,105.04588753467424,92.10412608670882,102.94143718193786,104.49135512673952,109.0370452083608,106.88864972856943,98.85482082057479,106.07160109235036,99.3635389932034,106.1442498804362,107.98838904590089,103.27953546999234,108.00392514338829,96.19465615530454,108.2862176911546,108.41943453835825,104.3601688386397,95.37256130457327,106.03189871097834,95.30185636474913,111.14087644251511,94.28285451512133,103.89523738366859,103.12015359778468,111.44787570348662,102.57255652448345,103.5432871657811,98.88607176620839,108.67900233046453,101.49543764550361,109.6244630024106,100.63211510784518,107.01799258700822,106.58330190337864,95.59740421331917,108.66131964785802,99.30691510003763,99.88006763764363
366.56941552973365,103.55204540247351,99.62190554310035,104.08503179739837,100.32141721991938,97.287772300106,106.7734208336553,97.07621269659947,105.51514643620561,122.44019387524254,106.98007923691148,107.3840732873681,101.78636065038965,105.0457684148551,97.47581648193048,106.66112204722738,101.8050853584738,100.94437056936657,109.7297254494276,101.78167195130042,103.31617912255653,104.18452714879753,102.2186888825365,102.30600514929326,105.75950321862936,101.54709244855758,103.94211561780078,111.12689058627056,102.56496827422139,101.67368301309429,109.4222151418018,101.69256744672131,96.33479714680662,109.90107654269912,100.27427862535406,99.2461490930421,99.60820292475958,106.97109463975028,104.81085037196003,109.32805203101759,99.23039550732437,112.94123756438294,101.28933926766737,101.3591533406801,108.27613671622626,105.29600140185947,102.45127587150145,99.31633714388529,99.10557313033698,103.64644539885475,104.21889208233651
366.63547378773916,96.94069426642999,103.06515004874514,100.4225757598233,105.07379401041621,100.80072991901461,99.74865403341055,98.25672550771914,98.79991331220327,123.38692723237865,106.36022327942082,94.57375653933113,104.26579326096787,112.53591786712502,101.81452203007737,95.9171393558842,106.9707853736722,102.66643020648651,111.79648005815542,101.09303336883778,100.38884496087161,104.18438779601841,96.43356378380095,101.61725935367126,103.89963936513587,109.03695677806553,99.63809094042635,96.66381314199414,103.5974752560485,111.1786683711188,99.09186514758923,104.99843125249443,98.74516413237221,108.66120751908704,98.41477776451354,112.41864833898276,109.73235059258904,99.91160204902366,101.88355035893055,106.84907662188883,106.46210854487731,102.48042656025606,101.49555349739336,107.72991776074178,101.87082914273361,105.12378312327216,107.3583966638576,99.10982099453179,110.21099128889554,105.2996235813144,99.46662079326362
366.70152579895137,96.73394624438185,107.37029428915481,104.64850024689058,110.65308850347166,102.65992290494015,99.12907272767515,97.81372293493578,95.18423210365644,122.78425755873728,104.91465185770286,98.70666648037641,102.81986437811554,112.2775232207595,101.60840542547159,104.18237744469027,105.93749536522287,105.24890176367643,101.20705694999263,101.60979048674194,92.29808736553464,100.22428158165785,102.21890686749789,101.27327190195444,101.00742869590871,105.16278583731938,107.38623560639195,97.95560426228735,101.18686579745624,101.26054103746299,98.26456072974801,102.1066201053843,102.01649420072197,110.10796650764928,107.50600365076862,102.34510680237888,104.15308411152242,103.69971753953531,100.50605155782371,100.85690252832622,102.15782824470915,100.80224857260798,93.64436624373386,109.10738056781612,103.11050500468113,106.8455516435903,114.59031460416395,99.3166537782433,102.46272356238899,107.36519003943961,99.26036294938532
366.76757156337004,100.8660390342781,106.85315529526834,108.87468649322464,97.63551607436435,94.60230598652035,95.2032695232495,104.0122096526296,108.09784188003725,127.00239770715079,109.66634405562449,99.73917005656816,95.38147345867336,101.94615899473224,99.74848083551944,103.975052361863,102.6319505953398,101.28869838683782,106.37190247539768,105.0533002578017,106.93174614341187,99.88010168286293,93.33426281879517,110.39883959286634,112.5779120888001,106.19684875063443,100.32600267415324,116.55162998005895,104.11390572333762,109.9391533650471,103.22349217858914,101.69268862555697,100.63914307585117,108.45454422244624,107.29971252084366,104.92853372680571,112.62547187712285,103.52749295971063,98.95653625031498,93.4186449452105,108.35623561172993,104.67591381513128,100.04905671183964,107.04127595097403,105.59006178893762,108.73968221372614,106.58366296213762,102.8289128528033,95.49095811014368,99.72088034430074,96.36771709360735
366.8336110809954,101.89915202629965,107.02642252079113,110.28392715279082,106.10650320545994,95.63493494705196,105.32729300619084,95.01004492459049,109.47551436144856,129.0690894541805,112.7660108021452,106.3508556532317,99.51358317618875,110.9866431099497,99.74840662350675,109.5534750141513,111.9301721300927,105.07670862350945,107.66339635548225,103.84804732785712,108.6535313804934,103.49586885435879,106.1443318018701,104.88890653032126,110.92533862140105,111.1041291746904,103.769695867605,108.02762358899125,111.51866852708646,104.98003223606577,105.91027847531598,106.65152155102346,100.81161710122592,105.35555450181411,104.61330284822895,108.54380577733635,107.66642349967321,101.46114397635398,110.49295252038,98.37785733204355,104.39617580899454,100.80204296979522,104.38781385526711,99.12130372208695,111.99592158440933,107.18989787901978,112.78220707295787,108.61464479576378,107.11201212037986,107.15895757957048,100.49991057291432
366.8996443518272,101.4858620450706,108.23086149425536,100.23422803648755,107.75982561515336,105.34619953979453,100.78196257406415,99.87996909523949,99.3165743968835,127.26139108834342,112.97234704656186,103.45904222914226,104.88557493589971,108.40314563489164,97.47615516962526,107.28059094383391,103.66487762386882,108.69271944900866,114.1209377654328,103.15952353605314,109.34245163664082,110.55549978300883,98.49924929156512,109.71034601125352,108.85889933682154,96.38227547070834,104.28660718984918,105.9611386290077,106.69667726384687,104.1532907263152,106.94246038814033,108.7176925685657,97.19562639744822,111.96795705168238,104.40670760527787,112.67663117332522,104.97951558760106,113.16970951195329,104.46623037177532,101.26983859547951,99.7473067453679,105.32146061495438,101.90843358661189,108.93520079205945,102.07866690444094,102.19728656864943,104.51808902196748,107.3746611480623,105.0453696826242,109.2248544632052,105.04580545739479
366.9656713758657,103.55195892203479,101.51557090778557,108.31133648923569,98.87514233972261,105.13912854681602,98.09548623705042,101.35576042330811,101.03821240860265,123.90336435845872,103.88105715349795,99.73944950152155,102.61286486279532,111.76110281351612,107.39347246833366,106.45434508422132,106.97081251587167,105.4210776273781,107.66337717048862,100.23255773310699,104.5216366866083,107.62877746262645,104.49172769933031,99.7235978087266,103.48651087152787,111.1035785367188,106.525513327164,111.90196196932342,107.0412956495653,99.19545169296377,105.7029745672415,104.17215145549304,103.73850102887003,104.52873400724638,99.65451538987922,101.0538751824559,104.97992853556609,110.75953583237516,96.02984612977438,106.02237419171414,101.12439249964454,106.48382548820759,114.71954962020973,108.7633288664873,114.06233939443896,105.468472664983,110.45749905176564,106.34153546990262,94.45704919625929,102.19955554939592,108.9714397095552
367.0316921531108,107.89183122929599,106.68125236636223,107.2784550310421,99.08214500976231,102.86678210235887,95.82297578672893,102.2416440016619,103.1045723193801,128.12356011893715,107.80650991184135,106.14467301006228,96.82775595081384,115.89357696361809,104.70742165888942,108.933791244127,108.2105860719975,98.70601386814,113.60427957873318,101.26592264425206,107.27625332682364,100.74094834460907,106.97105057191966,102.13402627190617,109.47861112149806,113.4281448298346,99.982173726278,110.6104617258922,109.62416793057237,112.21152001044418,107.76925375497994,98.38702016192818,107.52643877765291,111.14121426849508,101.51406165737656,102.34529294780074,109.93891446786469,100.0840622454114,101.88380152182263,101.27033590541319,107.66796402215117,104.93437747155166,105.00787505102296,112.55176358241437,103.93726954233746,112.01118697509912,114.84881174440103,105.51498758302073,115.11882241506355,105.91883157839598,101.11969889192224
367.0977066835625,107.68449674589424,103.58178826458457,106.33934993717598,100.32176922716144,93.77562753634578,97.6823893389413,100.02756452549588,108.2701766620438,124.93693774987283,105.53401252165133,102.6316700598323,99.1005797618647,109.69444534442114,98.92235254349248,107.48740249735025,107.79732603334803,110.41473945030003,112.82913821490237,102.64258647876129,99.18335609546016,104.18463137182113,102.42503011330177,107.98845397387322,99.35401746160957,101.03035372470417,102.73726571729911,105.18697556432062,108.59107465512044,110.35275721694325,111.69532460353192,105.20528661841172,91.68608137189496,104.52892532883341,98.82858606619139,101.05383457842788,108.07926369674219,104.21580760840914,102.39992718867514,104.78225935428205,101.98569467782237,104.2887387041284,101.70201507593711,98.08841281296058,108.68990777093279,106.32902075395714,105.0335343243942,102.82903833689761,104.27040232563851,107.98515627932295,104.21894481606766
367.1637149672208,100.4529340969357,109.09218666289837,101.45507975216,103.62745064303927,97.49451792040352,97.26939434354992,94.420148658677,101.55505645858612,121.5773913380835,106.36014273361214,107.17743798306734,102.19997968602715,96.52253007517781,109.87289744332047,92.61119203904958,97.67309687514094,105.59331045202019,107.40538220516322,98.85496804177872,99.69982520041287,104.01223286776194,106.76454204005847,102.82288547345433,103.48619285515426,109.03759465838232,102.7366006947179,107.76902916091258,102.04807971295902,109.73234098017474,111.48865368161543,107.89109265288027,98.40086481349175,114.03392405537045,105.23342730321606,103.89530244593479,111.79865081227392,104.04408708495355,106.01617582025011,101.68344558259373,103.018345231838,107.25829799891552,108.3145584833619,107.38556323757983,111.78925717061402,105.12350626139609,106.5832620554508,96.63138826368257,91.87408574152653,94.1425532495025,98.84706012193867
367.22971700408567,103.13918905128214,100.99949968890292,105.96325151630353,106.52026655764105,93.77675103679364,98.71574797930639,97.96150704113406,108.61425397430746,119.08215549165452,114.62564797559078,110.48349987926447,97.44763859479835,115.11995238032621,90.4524080543135,100.2557302778876,101.80546384390205,109.03729446296241,113.60422724233132,103.33140521014899,108.30974884001897,100.39661709500574,102.63214688696462,101.44518152267123,109.89178925982125,100.77244011155061,97.74355691340473,102.34518430762998,109.45200672610866,109.11277886566509,97.64479848424801,105.20547796188289,105.46039732004995,111.55403830154356,102.54746091242048,107.51080593982091,107.45954173662362,104.38865491811943,101.88375289743699,104.16250207289184,102.67430145837564,105.19263575888597,112.65306976553998,106.86897512751983,106.00366299417354,105.98478293034033,109.6836158994863,100.1429950667343,102.20433651782471,95.38153948308316,104.6324474097042
367.29571279415717,111.19762025316868,103.23752994462431,101.92536140203562,105.48668788310002,93.98226013181501,100.98825855577812,97.96147871660271,104.4819331615672,117.10159796430669,108.63317782338375,109.24357734470013,100.13383555612873,105.3036407689282,100.36820898600861,102.9416220551619,98.29296117919458,94.57433324872598,111.27997384675193,95.75558220944752,101.24981007365584,104.5287326857438,103.25192188816439,104.88874687558796,111.95799574372606,98.44758814050704,103.08106535885936,94.08091548781142,103.42525969224914,98.98766070165208,95.5787423529234,96.32121194791696,98.74520335385095,102.46292998273479,107.50615007547924,109.57710451510835,104.15339441695733,107.8321735835475,103.95020513583525,102.09693661464534,100.2637460059542,99.63943482792752,96.53669516846908,109.79637872382733,104.97039221898967,102.88516948388951,108.90774512126895,112.74725997115893,99.36338105979087,102.82017874068588,96.16106412106257
367.3617023374353,102.72591577394647,102.89319868593346,99.85855717927221,104.86718637545455,89.02397261704638,97.47582230381066,98.25684611352378,100.17754272021749,118.56513305537625,97.88891618221712,104.07803646840266,94.5549677155029,108.14493458608804,101.1949450168584,107.69461226072114,106.76430837895127,102.15025322889808,103.79004927718601,104.19259461259558,103.31578035604595,96.60868455492043,96.84698362826285,105.57774749869903,108.65190135526207,105.67940017785472,99.63746562969078,103.37831585710364,103.25350182232796,98.5745349883319,105.08280092860998,105.20506237932825,103.04959055883039,111.96774108333686,101.3078562545188,117.84262665387227,100.2274744532505,111.44780995117098,100.67832273173555,100.4436011985047,104.3963900429675,104.15938571327531,111.20697632870585,105.49196841894953,113.64883387286758,106.5010132983163,106.3254373375087,105.30846610224894,102.72180961418022,105.09237977325779,101.1200975836927
367.42768563391996,102.10614233181863,92.21883833098575,99.20178858812173,96.18948314665509,98.94075768649472,102.2291472247546,103.27439321633481,105.85953273504207,115.55148465105123,106.56698701549738,98.70595646752307,91.86965010075738,110.211490350044,105.32705940275295,104.59510933010374,100.15228269342799,101.8052749647657,103.27343701403106,106.25872760276006,105.20969485679393,109.00586617721984,103.45813674748642,100.24027965601714,105.13926187470277,104.12985011703005,99.46556375715302,107.76908147404686,109.62434098050056,110.14515490284575,101.57034346511509,100.65924725821822,107.01008354569747,109.69447884029003,108.95252636185141,107.51092038211604,113.65852815799197,111.61985375096107,96.02942107573642,98.79090072725211,100.77996521014192,105.45033528641214,99.84274014053673,109.62428752231556,102.28412300319096,102.19642476296076,107.09987722931581,102.00236583210766,101.17129713221817,104.05950614337087,102.56604863722308
367.4936626836112,102.1065203591825,109.43654396583723,104.83639772162832,99.28826692642085,103.6935559513976,101.81467270425277,104.15999084381903,109.1316936339068,116.66982839530358,96.23617883655292,106.97079143049828,99.51399503784724,110.98582465861166,97.47592965324839,97.77642732519962,99.74020852369352,94.74633920159482,96.8169819870562,95.7555927571686,101.24965094214825,96.95315859765422,105.73102354860251,103.51147910519559,108.85880244095506,106.4542258843971,95.67790208253126,108.02729678614085,107.2149013215851,103.946503075075,105.08283439108718,100.4528601479758,101.50012648151132,109.07481142704373,106.05962590525262,111.12679208403479,107.45919352752279,95.26275777246941,107.39398963076441,101.26984515612271,94.23765376954395,93.44126210727804,97.9827022620739,111.00157887640368,107.86320572648076,105.98497479835504,109.94129387596456,113.98688852973335,95.23111022535682,110.0529581966459,101.32685284661648
367.55963348650926,105.20567288394632,104.4427222007382,102.95820488269992,107.13992954551277,103.69296917313713,101.4013450260006,102.97932896371206,108.27026996800151,121.40630036717998,112.14582652906142,103.45846940753873,103.43932415533811,104.01302762769133,97.26946725621829,99.2228095746473,106.55760455120142,102.66675488557776,105.59717691166506,98.6829495866201,110.20319327845787,107.11290132359056,97.46640754390337,102.99488846864953,110.09896671011639,109.29619178315389,100.49839018616171,108.80240501943676,113.24033292189525,98.57453569774462,105.90950279467695,109.13107671204273,100.98378542400486,110.52099259611775,100.89434463821964,105.96146317433984,101.88021448830166,106.79856852266717,112.21495146886944,102.30324596936975,101.64082143572199,101.70557659664559,100.4622172254866,101.87603290842229,108.27660156000766,106.15684890650887,105.29215737175147,100.55619393322901,92.90698426407069,107.98630322188349,109.17876332002386
367.62559804261366,93.22151277595866,101.51599032247395,104.46055290069526,114.57866148618875,107.82541781138475,101.4020167663393,102.68434724679663,103.79316196504271,127.17831353033758,104.29452295326882,109.24378359198813,109.63825798450091,105.30352433258615,99.12875735962488,103.35519737190324,109.86347861489628,109.03687183704936,107.92215528839402,96.27205175218818,105.89840391402139,109.6950722925559,103.45846283560172,106.61100538633964,105.5526073333878,110.07010927601628,96.53811660027777,105.7026611442886,114.61843698030385,106.42609975713984,108.80334834233906,106.65210066699937,98.7455733542505,107.62816793832899,103.58039340001471,113.71019803178713,119.03119386725798,104.90456537891366,112.38699127660475,108.08835519967181,101.64140657507069,100.41440012462431,107.90057219679741,101.18715798862439,108.48312730580338,111.3223838396321,117.43156919224488,106.96175891081205,96.00595524311255,104.88585201800228,101.11980673375754
367.6915563519249,107.47782655591058,100.99933103276642,101.36130539303353,104.45392582506375,105.55253901225839,95.20300462351949,105.93085747988218,106.03161091445553,128.12336430830382,117.72571794137932,107.79723399411253,105.09270811231315,115.89457169458419,100.98815391590016,112.85975128062155,102.42500608258096,102.49422921192114,109.2130837038174,104.02036934764413,98.15039325890115,103.66807408876218,99.7392015062214,110.05537035915899,103.07300617509138,108.77898091913568,107.21400686772988,98.98762052659399,106.69668452239905,101.8806761354393,106.11641630707966,105.61835374075383,97.19597332109277,108.04168791675818,105.02675292905788,111.64353728294932,113.45174730332651,117.8191777659243,107.39373346554369,104.782536739171,101.12453602715556,104.54653581711999,103.5615899334742,109.96872787768369,105.17689397041026,105.46851317663982,106.32513956529604,102.20972284739145,104.27040336391042,106.74547975713126,100.08669312002851
367.7575084144425,100.8661377606799,102.2045458206029,104.36682736244637,100.73516947395073,99.14820088426485,100.98803568625412,101.946456202811,111.19744596300927,129.4147599720949,108.63348122857701,94.57403230169834,103.6458398985806,108.14472317145399,102.2281927566855,100.87556020671933,111.93042249101795,108.69318084834379,114.63725016408165,99.71549490119851,108.30920848063505,102.80700261023067,105.31808359874636,107.64433377889209,114.23113222805296,103.8718080585636,104.28646583291031,99.50459544655052,112.3793541720636,106.63280672794353,111.69492828262847,105.61868564192157,103.39416098833932,110.93443361298777,103.78734744340231,115.00152611863265,102.29383738312758,109.72584408422802,110.14850619804632,106.84877799691006,109.04495531411816,113.19907159661346,107.90077222320835,108.07438114956032,110.1362119102101,103.91851258545618,105.03346583239183,99.93628413051614,108.40314578910788,100.96014119488156,97.8140057695355
367.82345423016676,105.61845235739165,105.4759252147734,102.67603607689786,105.07385353543232,108.44538386537651,99.54221557331445,105.1930075457868,103.62092551296854,120.11571037067408,108.6332835080907,103.45801810115555,101.37327267565827,117.70168166313817,104.2945624299708,105.00792918977326,104.07812901834984,104.73219931328345,113.34577998445832,101.61031560494337,103.4881865250312,103.15141098827148,110.89705556409899,106.09402434191882,101.42041684075812,115.75285352802737,101.35903786594942,114.4851550281385,99.46509409681404,105.3929638486093,108.38908643890022,109.13098662263232,94.95722410785203,105.97528680407842,107.91961259538814,118.10119202564434,100.84768893742924,117.81920258901259,101.53933234126306,104.78240624984485,102.67418395162117,106.87117132241625,106.8675143931579,110.82938053180503,108.48347810082718,107.01773551689585,107.35947084450574,101.79570187872905,112.01902697553203,107.158423994949,103.18630102706956
367.88939379909766,107.06515596577253,108.91951888659001,111.78740187438262,113.33865252842695,105.3466363885419,104.2944477096219,105.6360931047317,106.8924790747086,135.35714589619332,109.87278184528957,104.28498157496044,104.47271252843989,114.34392304600405,104.70734883623827,112.44667360649586,105.11149261803314,107.83160143869164,112.31269732790162,108.66919698715229,117.60776933039104,110.90014466506379,108.41793449694094,110.39892185397927,112.164676754477,109.03684590910952,104.11419554875592,103.89481567292154,115.13442501006183,113.03820199177122,108.80223013246795,114.5036523411828,104.42718969736914,117.34032041432329,112.25868794252861,116.03469319269739,111.59197930329984,114.71976049121072,112.73180570379839,108.08869128692291,113.34981327449862,107.51725972155752,110.3801280520649,116.3402131829247,115.09529348008016,112.70003592862896,115.62455592648027,103.44892683356031,115.11864588671638,110.0516652907362,100.08664802573745
367.9553271212352,103.34576842290696,109.78057809943277,112.35037589931031,107.5533622138208,105.3463452720196,111.93933688220213,101.50369822670575,108.78670617644575,126.91756398251762,112.9734734411526,109.2435681651431,104.67948963666257,114.08534883949034,101.60833771721279,107.48791725000255,106.76411709751032,109.20937406899424,111.79600284855015,112.63057262878202,107.96497100573772,112.44988161258688,107.59073133887031,105.7497682447245,108.445231626351,112.65397705695236,102.04816007261745,103.89477055595754,109.96849020112374,102.50021736148149,105.70267885383355,102.72571796593816,107.5266732619545,103.08266983655139,108.7461972519465,110.61037346312072,103.32664223774987,112.13640561749561,115.65899371314242,102.303141398146,105.94582692198257,102.60969447981759,110.58721148511215,109.62413058653912,107.86358196824713,108.56783517005904,116.91505110828982,99.11020950462404,112.01901703820735,106.74556253668656,110.62467176492927
368.02125419657926,107.68469269606919,98.76069530260104,104.64832108263322,105.07370264435664,101.42039933014485,110.90656198904749,101.06073656689742,100.1776910391149,129.75870379762148,107.39386311489667,104.69836835560481,102.19959124072031,105.04520854823151,104.9140709015124,108.10754491742871,111.72384030776873,100.25552512917837,101.46491675437105,101.95395861838556,107.44824544093484,98.84711419445942,104.07882238549682,106.78286028371393,112.16467990421418,100.5139355715322,103.59765634709119,104.66973860271122,108.93597976646122,113.03830148224438,110.0420641287038,111.19734067269296,98.2285417331953,111.34775268610449,102.7537639453788,114.22655556624471,108.0789682743513,115.06389267889399,103.95002310458484,96.31128985680967,107.49538292615689,103.64285814848634,110.38025035779712,113.24014214028341,116.33513296903429,104.09105232577387,113.8161037653488,108.82107351082104,115.63575278475689,106.12555067488174,106.07862265226326
368.08717502513,110.78396432578839,110.4695168620638,110.94117319735446,100.73489905287424,103.89941887081773,103.67433265820989,106.8169445879906,107.06455791087173,130.1894426148881,111.5259607414788,102.63178855183682,100.54710468084329,116.66853144307356,106.56711271591844,102.94175612449946,104.69795495127428,107.31532959476634,116.70489724522328,107.11942218848885,111.58085820951966,101.94665224666517,100.15314415074421,101.44534804239315,111.13241433601544,108.77880008638627,103.59787874882501,111.38543708743799,111.34658765359428,107.87268503756113,104.46296909455228,110.16442662954732,98.74554807341913,115.8939602517576,106.88669801515057,105.70275142123937,110.35197777962253,112.99760916677828,111.00959451177367,100.03023234743462,107.15082084463681,109.32478299347883,100.46202964332667,108.07458910244259,121.08886849447333,101.50796121104942,113.29887750793142,106.34235380023787,100.65493214617692,102.81989477319289,101.32665761214082
368.1530896068873,103.34593872765996,107.88640053510655,107.84207054680242,102.80094841699584,95.01574197366313,105.74038015082347,105.4881903505321,106.54802368397027,126.31576591742326,111.1127718134143,105.73094828483895,103.43934124547427,110.98596578006035,99.95516041521917,104.59472806614008,109.03804906832572,108.52059884991759,114.12126653679914,104.19226490817705,111.92584211554288,110.5555611096575,106.97071587790091,108.67703152431712,116.29753684325294,102.83847672511187,104.97535476786248,106.73589017600598,115.47891538912376,109.73200683216203,105.49619360753567,112.85073055932862,103.22172529250753,111.55565139578172,109.57243590403293,112.41848991410089,111.59170093377254,113.34211912425053,108.59863856076112,102.92330877516467,106.97897769957149,107.64580250182087,93.85096854443765,114.27337678510791,115.71583807002034,110.46170595470308,112.26590314323592,106.34151734183627,106.33695343602497,101.16641951973978,108.14463389998392
